year,nace_r2_code,valShare_E111,valShare_E112,valShare_E121,valShare_E122,valShare_E131,valShare_E132,valShare_E211,valShare_E212,valShare_E221,valShare_E222,valShare_E231,valShare_E232,valShare_E311,valShare_E312,valShare_E321,valShare_E322,valShare_E331,valShare_E332,valShare_W111,valShare_W112,valShare_W121,valShare_W122,valShare_W131,valShare_W132,valShare_W211,valShare_W212,valShare_W221,valShare_W222,valShare_W231,valShare_W232,valShare_W311,valShare_W312,valShare_W321,valShare_W322,valShare_W331,valShare_W332
2012,NMARKT,1.99411476730889,2.42323178397537,7.0887367998309,5.11279089899709,2.52665927582171,1.57242259286253,7.17491902768362,4.77889953499203,24.8230087717628,15.3594171548871,9.840578375148111,7.04667669579726,1.03119291948498,.479252145192642,3.28286660877989,2.29046075920014,1.34296529122985,1.83180659704512,2.76260954508698,2.75448970496026,15.7094130010281,8.303450713451779,5.33781665533643,2.65752175166337,5.49131540995908,3.36883646557055,20.8916668871474,11.70133702394,8.4722649410239,5.74878973408605,.666011591342684,.307985504372208,2.26582560988345,1.4811156370255,.931481619855272,1.148068204267
2012,O,2.48071048884227,3.44687526127911,9.811595181856839,12.8043742950502,3.70029380653216,3.96831196208382,5.76945148900499,2.79413352205719,16.2102205664045,12.4680944601325,5.75597585245767,7.04064420481965,1.41261476607101,.7886809961203241,3.97703312770216,3.04016594001762,2.11090492416681,2.41991915540121,2.79854761067413,3.44042174738676,16.798674400299,18.0876835453977,7.08988770016413,6.82808294150685,4.31069035788996,1.58454646733733,15.3225595508261,8.684953488029761,3.92309286671741,5.81056220559634,.57053575228512,.268338933958415,1.46018659203769,1.13953917920371,.826600041614972,1.05509661907459
2012,P,1.31483549308549,4.3868549603714,9.06304376114319,31.1859156973953,5.55434021064876,17.4846241243162,.7207420272376061,1.36497453337604,3.03432341617263,10.5098457355159,2.67996279191531,6.60599434219758,.0373715770054125,.19437178005615,.148924137578184,2.43523027858047,.256456177464913,3.02218895593943,1.78254354760593,3.73129793572552,11.0661554783302,32.5790788328678,8.765528040873839,22.369485414937,.57921026934119,.803161010511954,2.09727348042572,6.53636791512376,1.84796839100452,4.48720816021121,.0299419475417989,.169185324275776,.140383601672495,1.2258248333001,.182922753874318,1.60646306237691
2012,Q,1.07725412367455,3.86439278544787,3.92289953139091,15.1387296732416,3.17874802671225,6.21813621967947,1.89673003941357,3.97894962807942,4.91154991441511,29.7865107595734,3.7275392259447,14.8879951831052,.0581652437762498,.147655698451491,.9141445765247,3.00874684904145,.19929103276297,3.08256148876509,1.26291436821407,3.56276180087687,6.27967655300144,18.2407071500929,6.95517134223375,9.983429420548539,1.42072257344006,2.83647239974844,3.98939732194596,24.3030514269697,3.1443719718154,13.1314625454772,.115211008356227,.12931969944951,.580137982886555,1.85465907999357,.165097282995078,2.04543607195473
2012,R,3.37881316833289,6.38789612283423,11.3690896258447,15.1058000453499,6.41446466727096,6.15253206611677,4.74203036427384,3.06315050302192,13.1405153606511,11.3301600681293,5.27497966337621,8.634521346086361,.451237424569329,.218877071059685,.483049559303443,.882899044577206,.339461476425037,2.63052242277717,2.71222985203737,4.69554707755811,15.5914527927531,17.3461591761203,10.9538205377889,7.81524447242882,5.03297835915697,1.98196115693197,11.0218444297807,8.942332765170001,4.1524751286924,7.16634710182407,.255133862536262,.0930388508039856,.241200660916139,.515465027560686,.383778532397678,1.09899021554257
2012,S,.343958312922571,1.38136205798685,3.93510962066834,6.51389206343888,2.79569492765884,2.75359514441791,3.90064716474467,13.6494617204653,11.6428234357778,30.8667815487367,5.58210986972582,10.6355442206224,.308101843468627,.417679520178726,1.78600227446973,1.46704546318756,.474630513266359,1.5455602982629,.693639488593725,1.30665265333524,6.76965444265293,9.361147659557499,3.12634268645223,3.89724978249026,3.8262580169449,12.4458433759998,10.4941376442383,28.0087466482448,5.00460791037189,10.4869400376952,.0952120005798463,.325195485381798,1.07187632163004,1.24659066448765,.363331778721166,1.47657340262277
2012,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,TOT,1.93211931283583,2.68409082279494,7.10668009510037,8.392868070187159,2.9949439700668,3.37227100125559,6.10476878596697,4.07406278880798,20.890725740723,15.3200824276361,8.78009726418968,7.51792943656547,1.02809464388971,.459250950542236,3.19039610133197,2.53851628138006,1.49728774857786,2.11581455814827,2.5786325288361,2.88339458475902,14.441221267594,11.6189433572003,6.00826760721898,5.1492478155357,4.71018598508937,2.85177818660889,17.9533449225802,11.5916892346232,7.51843695390018,6.1371716522674,.5826529881592279,.275867397752494,2.0266117045857,1.43468854555357,.959975769376053,1.27788949835953
2012,TOT_IND,1.92696716120719,2.68383672806167,7.10192321428977,8.39919879297166,2.9970111983836,3.36528865394603,6.11486624319915,4.06403717258727,20.9137374702557,15.3107455258053,8.78847255702185,7.51158183273105,1.02826912104818,.460010564377669,3.19048864740981,2.53324340375548,1.49688513468588,2.11343657826274,2.5609454439755,2.94786983528704,15.0331613906487,13.196200541527,6.05278882915521,5.48501950790221,4.41545447545612,2.74832890646924,16.6936002307747,11.1208834630635,7.22406838706907,5.77968952163889,.602026084617976,.28219979882429,2.09528387193335,1.4875651394301,.994872635059767,1.28004193716734
2012,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,A,1.19248339160547,.554175665853231,3.1820872763745,.877449361392591,3.5772972173309,1.13903950947879,6.21622038710353,1.17671419892891,26.1939653666975,7.7278549391343,16.5373889889525,5.38930538584334,3.05144011604014,.528711335907454,9.302631414565379,4.23141453714282,5.50313929836365,3.61868160928498,1.5174861773391,.6516752401142381,7.90161190869994,1.17636633143602,6.39763888581922,3.00701666002308,5.80321912598473,.944117879209424,28.4067935182179,7.8025742770481,14.1874185584591,5.01514680592767,1.59297335314059,.251752807501606,6.54141798251442,2.59916851407694,3.7577884029081,2.44583357157974
2013,B,2.28371085509423,.699053396530168,5.76738951778334,5.34003969497986,3.83556920404534,.990680008154411,4.27172266803627,1.20862429857897,34.5250521428835,2.98148272245768,26.4553140034732,3.50595856881152,1.79111827793299,.0105327061441609,2.42833170285788,.0105327061441609,2.84708345794655,1.04780406814577,2.79207112984679,2.1582976721709,15.3269697030033,9.16768275828862,14.245193905921,3.65700821800414,1.80029882886953,1.55593516076936,21.7883922557039,1.13273077595309,18.4729901752192,3.13268482747841,1.04636042102375,.0055077689797756,1.44285862116345,.0059044996260148,1.51472565820182,.754387619777006
2013,C,1.88131257891251,1.67264262757986,5.04350780111589,2.65676276700054,1.85436238976711,.5765625495693421,9.86561860293595,3.47770618953206,26.857465653204,14.408339583103,11.7238906727728,6.17193098379196,1.40071367923188,.554403716055517,3.46009472018356,4.26696317200921,1.06025333376004,3.06746897947477,2.87925362680126,2.00044274017808,12.2312933480507,4.73252436387121,4.40188302522189,1.11202279927667,8.07485225265475,2.44208403267178,25.8544474730101,10.9757140844436,11.0895115369013,4.86385032154014,.97286821623224,.354595894234014,2.54181766705998,2.74471957462797,.74867048831261,1.97944855491157
2013,D,1.66756278738064,3.96029988510713,11.2848420190543,7.1191927174921,3.8794224796514,1.29302665547649,5.65723861104957,2.48934641848187,31.9475461490227,7.65726480356197,17.3029105940162,2.40093891317625,.491652010452862,.0032620473905213,.435634603996367,.413367341104951,1.38516144826915,.611330515315432,2.29249611177242,4.08047879559709,20.8145817150479,10.4655148789652,7.21523150623222,2.29288394834093,4.02246775057407,.63431379830247,25.6784815298449,5.12761967904437,13.5029785264058,2.16941049927458,.287115200260389,.001603378566797,.5948988751018101,.0939847033788311,.3460764568089,.379862646481238
2013,E,.546266481874112,.8495513967073109,6.26933497533089,2.28089274158424,2.20052652533192,1.30652337750687,7.1092323257411,1.17425131343752,26.3981363366841,7.94528241892979,19.1972785372208,3.83619861011395,3.15337245839167,.323885270460847,8.86839464818898,1.85013934380207,5.54532468528838,1.14540855340539,1.05660411920614,1.01876605757746,12.2753942371887,5.49636562304938,5.66397011602617,1.11626470371851,4.99242508264106,.598043586952714,23.3912205661976,6.94243097182355,17.5995540327144,3.52163266988416,2.23121500716983,.155419338444822,6.52269268669631,1.57048172037052,4.65002199950662,1.19749748083211
2013,F,1.06390872349078,.219151612607267,4.7101018116198,1.07465317453716,3.11018329378249,.824024110901495,10.0900590232148,.532726009351583,43.6537579694159,2.8709726012532,17.7380674017333,1.36008672997367,2.65614308971125,.0634143275846621,6.98636731087107,.258900762277152,2.56135085202595,.226131195648516,1.79661303874527,.335576613509059,9.07662844357332,1.74494125015489,6.32999145447828,1.17882509880417,8.18555152512624,.664384238268,39.6326338483182,2.76812669605226,17.2939034127631,1.41405944435877,1.90289366937294,.0747672416394695,5.2774698515745,.18541292817282,2.03052820018193,.107693044906798
2013,G,1.21077504694417,1.7314543359439,5.65805787870609,3.64848351681899,1.81029745518377,1.39751261297067,6.1018009053891,7.27091654309465,20.5793780923861,27.4660450739709,6.83276837587279,10.7200129792547,.6670086643083309,.532890280582171,1.3970876807145,1.2782316407941,.619791648700201,1.07748726836481,1.81378696963999,2.09082453939548,13.4834258284561,6.52389418852751,4.25114371805089,2.12208092212243,4.64544121051361,5.79258231776698,17.4402065015376,22.0397644197154,5.99673128781421,9.201990876062951,.508666210039196,.391623015182425,1.0729077503769,.996866050392105,.645569046203923,.982495148202418
2013,H,.962938008368633,.943055527508957,4.13073099472229,2.78323073369946,1.81340212460913,1.16796454751294,7.74287815791551,2.46956000294186,35.4700795937017,10.3722518905348,16.7376812710495,5.82044793835038,1.07595077105738,.0375243228161351,4.77018278869999,.795516585026069,2.1612255003764,.745379241108901,1.6808797683713,.990558502239552,9.998107456311891,4.71595585652036,5.02269322935095,1.86681816138618,5.60864975456439,1.68163094361576,30.8442211716575,9.2519256624009,15.769015126448,5.40903193161416,.5151227927095799,.0580098897462647,3.61159153040905,.677426134236097,1.77089838151521,.527463706902814
2013,I,1.49388266962873,3.75907140187495,1.91983696701235,4.95290199908322,1.15138378106407,.335345958607549,11.3505776632779,13.6861559032606,18.7091433372858,19.8669583157169,4.87554949382096,7.04683226110718,.83090981187765,1.17651838995309,1.54455320475113,4.4968076937713,.14808087210654,2.65549027580016,1.70832267719518,3.96504887440584,4.2212669135315,7.14116952562264,1.9297845183695,.701233216902071,10.7178335093408,12.2437920719091,18.5168139172762,18.0824081876743,5.04757841703952,6.76691271557441,.853728833778971,1.10742010520451,1.06714911039896,3.69349374240933,.114885532618303,2.12115813074883
2013,J,8.576983323216201,4.53447327081356,24.7476411609777,11.3705753461518,8.264484673171911,1.95250308534094,5.7316121994911,2.50086561678603,17.0188898754271,7.09393279558261,4.58699697148849,2.38681578380416,.199779300552627,.384005246733227,.179790194678476,.294784825125331,.0777017332941585,.0981645973645798,7.99617144619642,3.56330606572917,35.5128685905451,12.8741310378927,8.717646347788531,2.65890006913096,4.31310216433499,2.11618018450503,12.1175570855607,4.79913647677343,3.47086212173314,1.4924252665942,.06922090463996,.086580337785848,.083407903813499,.0955057670602876,-.0924428687152748,.125441098631324
2013,K,3.59277286108379,6.98167649381294,15.7732403428978,17.0069236478703,3.1740263840193,5.57903621821141,3.62520980420833,3.85340637560625,7.08297074052161,19.590305096311,4.23653597029658,7.91922272991253,.0448469535489171,.0638885709452175,.437954959982496,.484450271477642,.0099325282886114,.543600051005275,3.54637634538814,4.77106875479999,27.5081634641236,19.835625304727,5.32660918731425,7.72335493423351,2.26602881358955,2.03254414618272,5.55396222225466,12.4708023122969,2.87990577144704,5.15227192695185,.118964454939394,.0794537276511297,.237660791395782,.226481556215217,.0210619998299505,.249664286659415
2013,L,.771354423299469,2.06270953755936,20.9461439672026,6.94982229226228,3.73709837904851,3.71809581076928,6.07897802274794,3.40169340047091,14.897475261302,14.3398526696926,5.27714019513564,12.357458563286,.365492264464478,.8637600368092631,.588981636561921,1.69227958291803,1.28557400421943,.666089952250347,1.96977450902161,3.1649281617002,15.6942615601171,10.1619245791211,4.81254785237183,6.59591559675774,5.01704143755629,3.2800631306333,12.7754053781192,13.9152763593813,6.67276492355029,10.3474151780028,.53365944051005,.436292819801695,1.28795741038007,1.1285507785587,1.09646678379626,1.1097541006205
2013,M,4.58220646146662,5.95855039099807,22.1905120848234,19.0435504621045,8.080866242937351,7.94390786711495,2.43795373860988,2.53976250005205,6.11435640048514,11.3716762264792,1.4492269237392,6.57835490622132,.152470350777479,.180170455381734,.78816205531129,.367776981368076,.124417387145089,.0960785649845918,4.0761823863885,4.62226487089645,30.129062307558,19.1864387835333,10.3146932356685,8.909819097163149,1.79197049305665,1.38833733536186,4.2456987672971,7.87012787864298,1.95286996806967,4.86750739097763,.0406134536931437,.0501490032917394,.31482033038498,.125919873185553,.0154025340249612,.0981222908058308
2013,M-N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,MARKT,1.98377309993993,2.11828697816435,7.09966174006375,4.79923266278053,2.76267538768343,1.545398294024,7.56724433747027,4.4736654970644,24.5707724607155,14.941995951792,10.725326349393,6.61098140028866,1.24395903810556,.473915638843162,3.32423856988774,2.4089598428942,1.50566548892961,1.84424726195994,2.78834645494391,2.38419098178803,15.5120162417341,7.88320549136944,5.79891728528025,2.6017678889941,5.81146436238423,3.15973692006523,20.7520257487029,11.5577525296339,9.325025414663051,5.31448141670074,.785386453677509,.295347931631465,2.29904169483246,1.49485489799469,1.0172314983304,1.21920678727365
2013,N,1.47907349472078,2.11136494069079,6.58048969478047,3.6416447103675,2.96283024727111,2.13940786572347,7.65058645337319,2.79477585699533,21.8826211326707,9.123257612942901,13.6607877701656,7.59045888421993,2.33040056534093,1.57032016359896,4.06067241018173,4.4641794051361,1.82590470370626,4.13122408811428,3.32576924730666,2.92722061148611,14.0747428936407,7.81675202601662,3.09029625098556,1.54936133679404,6.38322428755117,2.61735392858651,20.1854755919093,7.57643835369719,11.5174944773703,6.13587243839901,1.55072283398199,.9379777684069019,3.05434072321278,2.96379116654156,1.26017540112021,3.03299066299337
2013,NMARKT,2.03696386461637,2.21670436122992,7.36335393410342,5.07472796266532,2.70729569628263,1.57264585605967,7.65752077657165,4.69641875957641,24.4579621525791,15.4273390009206,10.3313706330793,6.69264464466643,1.12171368725532,.478160241426328,2.92000404032973,2.28555265861189,1.23546523105459,1.72415649897135,2.8616857537239,2.48396749956429,15.9299007553506,8.2153223100656,5.65854168348047,2.65630939871019,5.82516948500461,3.27370542184595,20.6185205300331,11.8117286524736,8.853364143320769,5.33287195654137,.731093618172978,.29868658091645,2.05255393368758,1.45105437568107,.804346508599232,1.14117739282829
2013,O,1.71382512982141,3.38424630079644,8.70594148276281,13.0405492060193,2.67356590401628,4.51447219139416,6.2604229946733,2.64609619121988,16.8351639662407,11.5981679606368,5.67526177854951,7.03742963638293,1.66816454941045,.968279197401743,4.90406432762292,3.60367069827846,2.42806626058043,2.34261222419253,1.9356728304786,3.45552431036652,15.1486100936821,18.9110758118407,5.1435582603496,7.90419132718574,4.87040767754562,1.57021392960876,16.6701418619033,8.37318517952748,3.95175094318313,5.81306170545051,.670482412714456,.333705435627808,1.82914832157384,1.39353236256221,.9797474149822309,1.04599012141743
2013,P,.935287915746047,5.58598808756488,10.5985041578212,32.2769240399872,5.72403846009283,17.3816514552614,.622827221574686,1.41375686016983,2.1179350917309,9.204122744711221,2.14528185620053,6.44994968801111,.0494600658581863,.11581831781092,.252374357926348,2.19068244253268,.16952928250122,2.76586795449889,1.27148886339806,4.66051935128497,12.7971269476232,33.7929113872472,8.60735854107552,21.8478049109909,.491543739302919,.801960174146662,1.45802509101766,5.59967540296407,1.43733457466398,4.21990679372373,.0421311093959543,.123017677722203,.208386730427339,1.08445406397818,.124672675506086,1.43168196553139
